origin_preds,orig_preds_scaled,preds_eps=2.0,preds_scaled=2.0,preds_eps=4.0,preds_scaled=4.0,preds_eps=6.0,preds_scaled=6.0,preds_eps=8.0,preds_scaled=8.0,preds_eps=10.0,preds_scaled=10.0
70.46359252929688,0.8059836388856946,95.28404998779297,1.1224874162861247,85.50523376464844,0.9977905899562612,82.50022888183594,0.95947157838658,80.8231201171875,0.9380855398733816,78.8456039428711,0.9128687871165808
78.0014877319336,0.9021048449219857,97.0429916381836,1.1449169656812757,87.52059173583984,1.02348989109778,83.79711151123047,0.9760090758011519,82.58714294433594,0.9605798830637386,81.25772094726562,0.9436274524110978
58.804805755615234,0.6573139352774195,87.99671936035156,1.0295613421149357,78.77662658691406,0.9119892064822592,77.15398406982422,0.89129770686392,77.17512512207031,0.8915672918586888,75.12031555175781,0.8653649145685054
64.49702453613281,0.7298995735089499,90.53482055664062,1.0619265238362363,82.37303924560547,0.9578496904588315,78.96231842041016,0.9143570986467048,78.52644348144531,0.9087989390161967,78.71920776367188,0.9112570171388344
64.53345489501953,0.7303641236172216,72.22128295898438,0.828397233051996,70.693115234375,0.808910450499778,69.50067138671875,0.7937047282542392,69.1412124633789,0.7891210050393228,69.77979278564453,0.7972640090314378
39.242774963378906,0.4078641960967673,75.69200134277344,0.8726548975450545,69.78077697753906,0.7972765591809597,65.85794830322266,0.7472537062342722,64.8492660522461,0.734391262294039,64.31901550292969,0.7276296503411598
65.8442153930664,0.7470785878688504,92.62655639648438,1.0885997749534428,89.26217651367188,1.0456981103366338,86.99713897705078,1.0168149627357848,84.73747253417969,0.9880003058734116,84.31700134277344,0.9826385706761184
59.19844055175781,0.6623334600022843,79.33174133300781,0.9190678799645327,72.62763214111328,0.833578888196847,71.58645629882812,0.8203020947464296,71.15763854980469,0.8148339264981522,70.04415893554688,0.8006351348537888
52.83140563964844,0.5811427485138775,78.31092834472656,0.9060507481348434,73.81343078613281,0.8486998726111179,72.4600601196289,0.8314420549867776,72.79342651367188,0.8356930533073925,71.61590576171875,0.8206776263522786
69.11337280273438,0.7887660011974205,84.76872253417969,0.9883987974427271,76.86861419677734,0.8876587472304545,75.90483856201172,0.8753689403451506,75.18775939941406,0.8662249403186881,72.63409423828125,0.833661291116576
63.10475540161133,0.7121457331145521,83.60040283203125,0.9735006997924458,75.48939514160156,0.8700713179271978,72.72191619873047,0.8347811730634487,73.34996032714844,0.8427898223540928,73.45661926269531,0.8441499083255357
74.95691680908203,0.863281297883928,96.61376953125,1.1394436411700164,85.21073150634766,0.9940351766097901,82.78341674804688,0.9630827136575397,80.91754150390625,0.9392895759236375,80.3176040649414,0.9316393355542234
80.3745346069336,0.9323652984668777,92.22552490234375,1.0834859295312023,86.21516418457031,1.0068434311447234,83.64289855957031,0.9740425938454456,82.09847259521484,0.9543484906061644,81.40717315673828,0.9455332266667912
58.39545440673828,0.6520939973121277,86.59487915039062,1.011685453948637,79.55876922607422,0.9219628784088979,78.28377532958984,0.9057045002112122,75.27862548828125,0.867383640169896,76.01078796386719,0.8767199785343799
74.14413452148438,0.8529169174264372,92.27799987792969,1.0841550762630752,84.22645568847656,0.9814839569201038,81.40513610839844,0.9455072507759202,78.97709655761719,0.9145455454654948,79.68021392822266,0.9235115084871116
69.68618774414062,0.7960703827951265,87.0465316772461,1.0174448051234186,81.13142395019531,0.9420169471771017,80.04003143310547,0.928099804237125,79.20916748046875,0.9175048512651621,78.43675994873047,0.9076553188020113
48.136993408203125,0.5212808702059645,77.29816436767578,0.8931362551248876,72.52734375,0.8323000376893638,70.92028045654297,0.8118072001277975,68.75347900390625,0.7841767325675991,69.81773376464844,0.797747822159906
70.88895416259766,0.8114077356786742,79.18289184570312,0.9171697914593216,74.12682342529297,0.8526961709980249,72.09950256347656,0.8268443223026275,69.84093475341797,0.7980436749094881,70.06060028076172,0.8008447904523911
