,origin_preds,orig_preds_scaled,preds_eps=10.0,preds_scaled=10.0
0,92.12698364257812,0.8382586070469448,94.2801284790039,0.8767076219831195
1,89.13542938232422,0.7848379952566964,94.10968017578125,0.8736639022827148
2,90.5619888305664,0.8103122711181641,93.97454071044922,0.8712506975446429
3,93.1036148071289,0.8556984492710659,93.86785125732422,0.8693455287388393
4,90.34042358398438,0.8063557488577706,93.22117614746094,0.8577977589198521
5,79.08683013916016,0.6053987230573382,92.17694854736328,0.8391508374895368
6,91.05695343017578,0.8191509246826172,93.12210083007812,0.8560285568237305
7,82.82707977294922,0.6721888950892857,93.8615493774414,0.8692329951695034
8,89.10635375976562,0.7843187877110073,96.44520568847656,0.9153697150094169
9,78.76244354248047,0.5996061052594867,92.58917999267578,0.8465121132986886
10,91.57164764404297,0.8283418927873883,93.2120590209961,0.8576349530901227
11,79.96873474121094,0.6211470195225307,93.34162902832031,0.8599487032209124
12,92.6855239868164,0.8482325417654855,94.64805603027344,0.8832777568272182
13,93.0275650024414,0.8543404170445034,94.31820678710938,0.8773875917707171
14,91.81916809082031,0.8327619007655552,95.19082641601562,0.892970085144043
15,89.88920593261719,0.7982982907976423,93.7757339477539,0.8677005767822266
16,75.52025604248047,0.5417098999023438,92.48967742919922,0.8447352818080357
17,86.23184204101562,0.7329882213047573,93.01493072509766,0.8541148049490792
18,93.66510009765625,0.8657249723161969,95.04642486572266,0.8903914860316685
19,65.91757202148438,0.3702333995274135,89.90724182128906,0.7986203602382115
20,65.00662231445312,0.353966440473284,92.35987091064453,0.8424173082624163
21,90.2916030883789,0.8054839542933873,94.1080551147461,0.8736348833356585
22,91.9207763671875,0.8345763342721122,93.99806213378906,0.8716707229614258
23,58.07209014892578,0.23013550894601004,91.4554672241211,0.8262672424316406
24,91.0697250366211,0.8193789890834263,92.97452545166016,0.8533932822091239
25,77.29989624023438,0.5734891891479492,92.81395721435547,0.8505259922572544
26,80.34940338134766,0.6279446738106864,92.96343231201172,0.8531951904296875
27,81.31861114501953,0.645251955304827,92.93505096435547,0.8526883806501117
28,92.48113250732422,0.8445826939174107,93.85588073730469,0.8691317694527763
29,57.706756591796875,0.223611695425851,91.2421875,0.8224586759294782
30,92.45401763916016,0.8440984998430524,94.13427734375,0.874103137425014
31,80.98664855957031,0.6393240519932338,92.8906478881836,0.8518954685756138
32,89.61642456054688,0.7934271948678153,93.17948913574219,0.8570533479963031
33,93.13126373291016,0.8561921800885882,95.11139678955078,0.8915516989571708
34,90.86090850830078,0.8156501225062779,93.93497467041016,0.8705441611153739
35,91.87168884277344,0.8336997713361468,93.69972229003906,0.8663432257516044
36,60.68560028076172,0.27680533272879465,90.97306060791016,0.817652838570731
37,88.80943298339844,0.7790166309901646,93.73641967773438,0.8669985362461635
38,90.40387725830078,0.8074888501848493,93.91015625,0.8701009750366211
39,92.96359252929688,0.8531980514526367,95.25845336914062,0.8941777093069894
40,92.01007843017578,0.8361710139683315,96.15904998779297,0.9102597917829242
41,91.89850616455078,0.8341786520821708,94.56793975830078,0.8818471091134208
42,74.89909362792969,0.5306177139282227,91.90150451660156,0.8342321940830776
43,91.14488983154297,0.8207212175641742,93.91712188720703,0.870225361415318
44,89.773193359375,0.7962266377040318,94.12362670898438,0.8739129475184849
45,83.58458709716797,0.685715811593192,93.00093841552734,0.8538649422781808
46,84.5783920288086,0.7034623282296317,93.21682739257812,0.8577201025826591
47,91.34967803955078,0.8243781498500279,93.9627914428711,0.8710408891950335
48,83.69302368164062,0.6876521791730609,92.77967071533203,0.8499137333461216
49,91.18390655517578,0.8214179447719029,93.39776611328125,0.8609511511666434
50,82.71455383300781,0.6701795033046177,93.20244598388672,0.8574632917131696
51,86.06781005859375,0.7300590787615094,93.12432098388672,0.8560682024274554
52,80.56620025634766,0.6318160465785435,92.3206787109375,0.8417174475533622
53,81.99702453613281,0.6573664801461356,93.39938354492188,0.8609800338745117
54,89.85643005371094,0.797713007245745,92.77205657958984,0.8497777666364398
55,64.8403549194336,0.3509973798479353,90.76681518554688,0.8139698845999581
56,91.90584564208984,0.8343097141810826,93.60912322998047,0.8647253853934151
57,76.93733215332031,0.5670148304530552,92.11176300048828,0.837986809866769
58,92.44562530517578,0.8439486367361886,94.13793182373047,0.8741683959960938
59,93.14213562011719,0.8563863209315709,94.56419372558594,0.8817802156720843
60,92.41385650634766,0.8433813367571149,93.80474853515625,0.8682186944144112
61,58.49224090576172,0.23763820103236608,91.60822296142578,0.8289950234549386
62,90.29676055908203,0.8055760519845145,93.34322357177734,0.8599771772112165
63,93.01309967041016,0.8540821075439453,94.2620620727539,0.876385007585798
64,92.60550689697266,0.8468036651611328,93.60775756835938,0.8647009985787528
65,91.16283416748047,0.8210416521344867,93.00697326660156,0.8539727074759347
66,91.4658203125,0.8264521190098354,93.97013092041016,0.8711719512939453
67,93.21782684326172,0.8577379499162946,94.42792510986328,0.8793468475341797
68,90.27779388427734,0.8052373613630023,93.41124725341797,0.861191885811942
69,89.25425720214844,0.7869599206107003,94.23782348632812,0.8759521756853376
70,87.05684661865234,0.747720445905413,93.32817840576172,0.8597085135323661
71,92.09271240234375,0.837646620614188,93.8659896850586,0.8693122863769531
72,53.424560546875,0.14714390890938894,86.51514434814453,0.7380471910749163
73,95.45227813720703,0.8976388658796038,96.9973373413086,0.9252292088099888
74,92.39984130859375,0.8431310653686523,94.17212677001953,0.8747790200369698
75,87.19950103759766,0.7502678462437221,93.85826873779297,0.8691744123186383
76,90.18034362792969,0.803497178213937,93.32730102539062,0.8596928460257394
77,92.62605285644531,0.8471705572945731,94.46920776367188,0.8800840377807617
78,89.71764373779297,0.7952346801757812,93.47700500488281,0.8623661313738141
79,88.99866485595703,0.782395771571568,93.80069732666016,0.8681463514055524
80,87.1273422241211,0.7489792960030692,93.73040008544922,0.8668910435267857
81,55.43328094482422,0.183013916015625,90.05516052246094,0.8012617656162807
82,90.73168182373047,0.8133425031389508,93.74614715576172,0.8671722412109375
83,84.33745574951172,0.6991598946707589,93.2059555053711,0.8575259617396763
84,91.34282684326172,0.8242558070591518,93.78019714355469,0.8677802767072406
85,90.68732452392578,0.8125504084995815,93.38459014892578,0.8607158660888672
86,92.73160552978516,0.849055426461356,94.49266815185547,0.8805029732840401
87,80.73128509521484,0.6347639901297433,93.05078125,0.854754992893764
88,85.05865478515625,0.7120384488786969,93.48014068603516,0.862422125680106
89,90.83878326416016,0.8152550288609096,94.23326110839844,0.8758707046508789
90,81.1868896484375,0.642899785723005,92.74051666259766,0.8492145538330078
91,80.33344268798828,0.627659661429269,92.65107727050781,0.8476174218314034
92,57.81090545654297,0.22547149658203125,87.5235366821289,0.756054197038923
93,71.5999755859375,0.47170489174979074,91.92217254638672,0.8346012660435268
94,91.82292938232422,0.8328290666852679,93.6587905883789,0.865612302507673
95,52.0513916015625,0.12262303488595146,90.72820281982422,0.8132803780691964
96,90.55701446533203,0.8102234431675502,94.3365707397461,0.8777155194963727
97,91.47943878173828,0.826695305960519,93.59431457519531,0.8644609451293945
98,87.10478973388672,0.7485765729631696,91.7764663696289,0.8319993700299945
99,90.4438705444336,0.8082030160086495,93.03372955322266,0.8544504983084542
100,92.01610565185547,0.8362786429268974,93.59281921386719,0.8644342422485352
101,92.45308685302734,0.8440818786621094,94.05928802490234,0.8727640424455915
102,93.26648712158203,0.8586068834577288,94.4072036743164,0.8789768218994141
103,92.92742919921875,0.8525522777012416,93.81991577148438,0.8684895379202706
104,90.74705505371094,0.8136170251028878,93.28730010986328,0.8589785439627511
105,92.00248718261719,0.8360354559762138,94.67475128173828,0.8837544577462333
106,91.70512390136719,0.8307253973824638,94.17704010009766,0.8748667580740792
107,89.17748260498047,0.7855889456612724,92.85726928710938,0.8512994221278599
108,78.20978546142578,0.5897372109549386,90.35627746582031,0.8066388538905552
109,92.24364471435547,0.8403418404715401,94.34777069091797,0.877915518624442
110,91.55674743652344,0.828075817653111,94.28184509277344,0.8767382758004325
111,91.81185150146484,0.8326312473842076,93.85840606689453,0.8691768646240234
112,51.83697509765625,0.11879416874476842,87.91478729248047,0.7630408150809151
113,64.75543975830078,0.34948103768484934,91.62108612060547,0.8292247227260044
114,88.69207763671875,0.776920999799456,92.34219360351562,0.8421016420636859
115,91.8109359741211,0.8326148986816406,93.24019622802734,0.8581374032156808
116,93.01080322265625,0.8540410995483398,94.31230926513672,0.8772822788783482
117,91.18209838867188,0.8213856560843331,93.95681762695312,0.8709342139107841
118,91.40711975097656,0.8254038946969169,93.91948699951172,0.8702675955636161
119,62.3535270690918,0.3065897396632603,91.7502212524414,0.8315307072230748
120,70.81464385986328,0.45768111092703684,91.32105255126953,0.8238669804164341
121,94.98953247070312,0.8893755504063198,99.05394744873047,0.9619543892996651
122,92.21275329589844,0.8397902079990932,94.92565155029297,0.8882348196847099
123,92.77550506591797,0.849839346749442,93.62726593017578,0.8650493621826172
124,90.61052703857422,0.8111790248325893,93.53070831298828,0.8633251190185547
125,90.25989532470703,0.804917744227818,93.41580200195312,0.8612732206072126
126,85.67163848876953,0.7229845864432198,93.59952545166016,0.8645539964948382
127,92.98331451416016,0.8535502297537667,94.23072814941406,0.8758254732404437
128,63.24360656738281,0.32248401641845703,92.50346374511719,0.8449814660208566
129,92.05033874511719,0.8368899481637138,93.54005432128906,0.8634920120239258
130,72.54141235351562,0.4885162625994001,92.44466400146484,0.8439314705984933
131,68.33049011230469,0.4133212225777762,95.34208679199219,0.8956711632864816
132,68.92615509033203,0.4239580971854074,91.0660400390625,0.8193131855555943
133,90.91352081298828,0.8165896279471261,94.05594635009766,0.8727043696812221
134,63.430206298828125,0.32581615447998047,93.76331329345703,0.867478779384068
135,92.59413146972656,0.8466005325317383,94.26221466064453,0.8763877323695591
136,67.50827026367188,0.3986387252807617,91.1269760131836,0.8204013279506138
137,85.9803237915039,0.728496823992048,93.24115753173828,0.8581545693533761
