,image_num,clear_val,attacked_val
0,0.0,0.5751049378382878,0.7303789668362459
1,1.0,0.6229914653831924,0.706678022890786
2,2.0,0.6958479940132583,0.8026483087452653
3,3.0,0.5565369458794299,0.7363493868516442
4,4.0,0.419483886642179,0.43802988154353084
5,5.0,0.7788827226577179,0.8221999677832664
6,6.0,0.5815276962475636,0.820720756230259
7,7.0,0.4776062709444992,0.4915062578710422
8,8.0,0.7445865553421012,0.8155030385926196
9,9.0,0.5390838605918669,0.6139928575775656
10,10.0,0.44194064843702946,0.5160669889091358
11,11.0,0.4687332657334708,0.47578061579846775
12,12.0,0.19572373982017235,0.259892396754305
13,13.0,0.08502705980204987,0.21120701175226503
14,14.0,0.46818794801143365,0.497296495218689
15,15.0,0.41152529891042716,0.42166020668298376
16,16.0,0.6628586969401992,0.759256748709318
17,17.0,0.3849118781373479,0.5047655125745082
18,18.0,0.2736143745558324,0.4055158557527558
19,19.0,0.4669167877678811,0.6054581200175557
20,20.0,0.17711322290018863,0.17337895572702752
21,21.0,0.679935487641558,0.7643613842641623
22,22.0,0.31041474737476277,0.4674705984069058
23,23.0,0.543008675011568,0.5736335097820692
24,24.0,0.3565171988411636,0.4591191629509818
25,25.0,0.27365156628709636,0.3989503881625321
26,26.0,0.7852512707979863,0.817152548728413
27,27.0,0.6362305242520678,0.7625032165413685
28,28.0,0.5027120580744858,0.6839485418587299
29,29.0,0.4798389823440709,0.5486230365261441
30,30.0,0.6568618623429373,0.8067368275360653
31,31.0,0.37912840292265826,0.43239424748569394
32,32.0,0.4422946943982812,0.4810619221395131
33,33.0,0.5361585940752767,0.626531321233838
34,34.0,0.3070829478649209,0.3854113904587592
35,35.0,0.6400766483745602,0.6689367878226221
36,36.0,0.6224351591951,0.6287614364573635
37,37.0,0.41937581326724055,0.5195718064458582
38,38.0,0.5933050375636484,0.6384245948918846
39,39.0,0.2476167103897597,0.27240516028026146
40,40.0,1.0,1.0090055108163536
41,41.0,0.6267975600936265,0.862940943394829
42,42.0,0.6250479990687577,0.6883820558429818
43,43.0,0.11488904144833299,0.1153211739449221
44,44.0,0.3498950581366331,0.3992294871501763
45,45.0,0.5904953310691994,0.7306304336555864
46,46.0,0.5762566941091194,0.6229113864336799
47,47.0,0.3448887854532995,0.5159090448036387
48,48.0,0.39424462788787357,0.4813496347965193
49,49.0,0.6301631098920666,0.7451660157979526
50,50.0,0.5453066530694125,0.5656557626736057
51,51.0,0.29114544575175433,0.38294518421821205
52,52.0,0.5248078708973575,0.8219404382272713
53,53.0,0.5853699764194763,0.6541909305145757
54,54.0,0.7131453791769453,0.8051836161608859
55,55.0,0.572353232734262,0.6080133811340999
56,56.0,0.5535073291861065,0.6112513560491626
57,57.0,0.7721471174878739,0.7628337862285297
58,58.0,0.6443220502851527,0.7016297686320108
59,59.0,0.7604645038937006,0.8757322222719542
60,60.0,0.8556224287794445,0.9480008981561595
61,61.0,0.6628676326158924,0.7313794203821634
62,62.0,0.2780007448006443,0.3406656321676596
63,63.0,0.49080541109099274,0.519524733145303
64,64.0,0.05883466230713024,0.07969656699390025
65,65.0,0.394605516483665,0.44842018058759064
66,66.0,0.4187119569644977,0.4679506695960655
67,67.0,0.0,0.09447142499715831
68,68.0,0.3658284949198672,0.37104073090285095
69,69.0,0.2843784021981441,0.2969860368394564
70,70.0,0.5163660522893201,0.7171855322394347
71,71.0,0.22786995387903317,0.3151867604520839
72,72.0,0.5387977177157256,0.5729759527281825
73,73.0,0.690874233906687,0.6881728926054144
74,74.0,0.3338720230917181,0.4122636191772802
75,75.0,0.3448651984895327,0.5975716818294081
76,76.0,0.3594803413524717,0.43517795196889153
77,77.0,0.309296620640155,0.4721252401764722
78,78.0,0.4355358217553274,0.4260815146147404
79,79.0,0.5318099790728085,0.5433436420976908
80,80.0,0.13531595583232361,0.26996209824477563
81,81.0,0.6506823696542522,0.7741864364130876
82,82.0,0.4746694524507741,0.4769886225502965
83,83.0,0.37057599526521895,0.4134438931338268
84,84.0,0.47387858477573386,0.5061767656975671
85,85.0,0.6365568374180371,0.6591077860647896
86,86.0,0.39482069721454854,0.4710380461750638
87,87.0,0.5729350981749003,0.6206926823095196
88,88.0,0.6320278787446518,0.6476695375409471
89,89.0,0.7672165842156038,0.9120282023610148
90,90.0,0.4586720169091964,0.4761032057662317
91,91.0,0.34689029630700596,0.43303012948840597
92,92.0,0.7149293646911684,0.7508083415498614
93,93.0,0.5050242849124899,0.5793296810301883
94,94.0,0.40331908830991436,0.43743537735438953
95,95.0,0.5414165549573036,0.6277325658527098
96,96.0,0.7198248873219344,0.7778118000387374
97,97.0,0.5406767051603769,0.6108226046190519
98,98.0,0.7644043243115745,0.8608894913716792
99,99.0,0.36576952751044994,0.4140957547007289
