,image_num,clear_val,attacked_val
0,0.0,0.6570224582839165,0.7021240016526816
1,1.0,0.5224332911598911,0.8028746694578439
2,2.0,0.3171258889295478,0.7131401418713182
3,3.0,0.5040919487919394,1.3187784151779638
4,4.0,0.6377472479672796,0.6449205284727454
5,5.0,0.4594867285483868,0.4842130468560834
6,6.0,0.442141781344355,0.4838648317131509
7,7.0,0.592697894783706,0.6124932328550271
8,8.0,0.2752495798691711,0.3630342677628636
9,9.0,0.26691676171468115,0.49055148188010894
10,10.0,0.15493084944526567,0.3869850206884341
11,11.0,0.28330133958326637,0.43192766904576124
12,12.0,0.33525439142805935,0.46001180953074566
13,13.0,0.6135953875233102,0.8457903146049357
14,14.0,0.5070810047875504,0.57244752667148
15,15.0,0.5411363033205894,0.5736512710681492
16,16.0,0.42026832793304186,0.44958511635500875
17,17.0,0.6726467416036706,0.707173114750396
18,18.0,0.3711345885325929,0.4069487167022345
19,19.0,0.4302123889638514,0.4598277178062409
20,20.0,0.43363481676955434,0.6472483836096518
21,21.0,0.4890557366185091,0.7473487152829568
22,22.0,0.5907940488853658,0.9272292768414501
23,23.0,0.6178010145090852,0.7228785500689218
24,24.0,0.5653616916775959,0.7170739370172691
25,25.0,0.0,0.25495577227397836
26,26.0,0.7090352758385802,0.8089350633017316
27,27.0,0.5044928818168682,0.5638607924692914
28,28.0,0.444317394334445,0.5411176299759963
29,29.0,0.34272484293217925,0.7742089747202021
30,30.0,0.5324228441876185,0.7748357749270957
31,31.0,0.4828021992693465,0.6735972627570346
32,32.0,0.33634630295100737,0.42180296088799335
33,33.0,0.7484879964969737,0.8402686247382138
34,34.0,0.5632328008978331,0.5837364699510533
35,35.0,0.3723642580581632,0.40144114191568353
36,36.0,0.7315687257944181,0.7964446029592407
37,37.0,0.4749936203722511,0.6423863374104505
38,38.0,0.16993054370485938,0.2522191560699752
39,39.0,0.7547067511806876,0.7673922391974117
40,40.0,0.29433371214409954,0.3396868114932597
41,41.0,0.3563887844214682,0.45945023653377975
42,42.0,0.5513748126935335,0.7636749486618996
43,43.0,0.5131197727746624,0.615981852616963
44,44.0,0.44963225295301074,0.8129257849545002
45,45.0,0.4789318701857055,0.84784853933654
46,46.0,0.19997867457428858,0.2136754303875714
47,47.0,0.39922248440587954,0.48861008857355254
48,48.0,0.43985462037206985,0.45266349879375634
49,49.0,0.4982207229215719,0.558857592230977
50,50.0,0.27033175644146856,0.2794139688065016
51,51.0,0.5988687682665649,0.7320844830540951
52,52.0,0.5670006596792789,0.7894713583915459
53,53.0,0.6560243958570867,0.7042479812910181
54,54.0,0.49343626757706255,0.5311123561158583
55,55.0,0.4730056602507454,0.48028759126208675
56,56.0,0.391045009830959,0.5301072199619244
57,57.0,0.5807303787371261,0.5860536869793721
58,58.0,0.5264490703173668,0.5692330696800385
59,59.0,0.6282875413801704,0.8676957665145077
60,60.0,0.4065804296563066,0.4124965129924651
61,61.0,0.40517894464109583,0.41379126728219984
62,62.0,0.049975878752445496,0.050036327554498626
63,63.0,0.5087443828131987,0.575850199839751
64,64.0,0.37778815243364566,0.3875917878411767
65,65.0,0.606335678051027,0.9561911681192294
66,66.0,0.6996719694217118,0.7722760828357854
67,67.0,0.48763639408443976,0.5417412834264848
68,68.0,0.6138616251295252,0.697904890880459
69,69.0,0.5158646896817753,0.811954589741051
70,70.0,0.554567203541295,0.607816129817506
71,71.0,0.2467806545289581,0.2546340261437701
72,72.0,0.7547007878830557,0.8624336387275532
73,73.0,0.5162018458536383,0.6899357310939443
74,74.0,0.31555432367308456,0.5401702361546149
75,75.0,0.6190309171277226,0.7251754459141595
76,76.0,0.5147030315333222,0.5356362004617987
77,77.0,0.6330071774276197,0.6960187333466334
78,78.0,0.417446140674204,0.5278090906658736
79,79.0,0.4505122828780167,0.6752713865349439
80,80.0,0.5873207161437435,0.6166506095759242
81,81.0,0.4153998943363227,0.6270202920723468
82,82.0,0.39486509440903744,0.436294071974529
83,83.0,0.7022768168199542,0.7960457807215303
84,84.0,0.4770916263206308,0.6662749354222132
85,85.0,0.5529102226253754,0.6910138124282478
86,86.0,0.4344711287948748,0.49631464321467245
87,87.0,0.23348569936479815,0.23440719395650791
88,88.0,0.7182395188990175,0.9735953209622901
89,89.0,0.6172863126430173,0.6434529032997613
90,90.0,0.47984981658295045,1.036718710564376
91,91.0,0.3453655801879388,0.4177484364829292
92,92.0,0.34362289872103646,0.674765114058783
93,93.0,0.336075008520199,0.4466966788666714
94,94.0,1.0,1.0085597213056412
95,95.0,0.5919353113904527,0.6698147223497687
96,96.0,0.4969747109820789,0.566932156216798
97,97.0,0.5149949288013341,0.5549409553246835
98,98.0,0.6038680382967766,0.6269955194591661
99,99.0,0.5860539265472465,0.6160448071694868
