,image_num,clear_val,attacked_val
0,0.0,0.66558531217486,0.7834650391491209
1,1.0,0.6433175918616698,0.8467312504009692
2,2.0,0.7506311000527168,1.011199410880307
3,3.0,0.7637356660092962,1.1412046270442706
4,4.0,0.45957193982723055,0.4776137305056334
5,5.0,0.7363047801819153,0.7859810711825043
6,6.0,0.12383507995794338,0.19267449742121032
7,7.0,0.9821227834789886,1.0749481870343445
8,8.0,0.36692505739175374,0.49997629016376693
9,9.0,0.8777604525510371,0.9762176395602851
10,10.0,0.7861623816948852,0.8911606941124318
11,11.0,0.6291167946532994,0.7563465652815448
12,12.0,0.6240707836240341,0.7334010225912861
13,13.0,0.595856078504667,0.7968373867855297
14,14.0,0.06341683844676341,0.20490598352584194
15,15.0,0.27288068931466675,0.357173341218014
16,16.0,0.5998839612720731,0.6315128828092446
17,17.0,0.7101095952312549,0.8037160286861061
18,18.0,0.6571083483728013,0.6863188666140344
19,19.0,0.4750140166973033,0.5673986962379434
20,20.0,0.7613228414983507,0.9146390107698367
21,21.0,0.7102323285011731,0.829768954619379
22,22.0,0.6089522762837407,0.8411496760120669
23,23.0,0.6706173762416269,0.8256518112920224
24,24.0,0.6765225201603304,0.7778416238727343
25,25.0,0.14180434643138515,0.27956686313287665
26,26.0,0.351047835291958,0.5263472068418263
27,27.0,0.6811333859598726,0.725621406913787
28,28.0,0.44526235631141836,0.526994345901407
29,29.0,0.7766700790234802,1.0162956309745292
30,30.0,0.6803216727428895,0.833674104116856
31,31.0,0.7789741172270059,0.8907646003776803
32,32.0,0.5068800365968273,0.595984390559578
33,33.0,0.7081765462299967,0.95218702318821
34,34.0,0.4088663629948079,0.4864393683699555
35,35.0,0.6480818742486071,0.7277999224548817
36,36.0,0.9633334356110581,1.1338183157090211
37,37.0,0.4188244942134016,0.4803054942664049
38,38.0,0.7243410757571132,0.7868904131369217
39,39.0,0.6875322523507619,0.7369407616715103
40,40.0,0.6736773398121639,0.7610160083235498
41,41.0,0.48549655370557043,0.6353985065592632
42,42.0,0.7009938605471102,0.7778360450877415
43,43.0,0.43717311806661646,0.5473318066058409
44,44.0,0.7275739816625255,0.8828231999352916
45,45.0,0.6907037916212205,0.895364308607226
46,46.0,0.8255290780220932,0.8435569217380197
47,47.0,0.6322464930362848,0.7427733813852747
48,48.0,0.5655911698991052,0.6222046800427333
49,49.0,0.7555962186995262,0.8162041389005817
50,50.0,0.8456182827941888,0.8819947503633191
51,51.0,0.9363349056208983,1.0828365890192744
52,52.0,0.6961988948426852,0.927565055606537
53,53.0,0.14984337561123,0.23407745027210358
54,54.0,0.5199594980209227,0.6054906401934704
55,55.0,0.0,0.047882711624238274
56,56.0,0.5423722667440243,0.6277583605066717
57,57.0,0.7854231926828631,0.799537518723796
58,58.0,0.7689825132984335,0.8361427164777842
59,59.0,0.5671197569881173,0.7067957969433868
60,60.0,0.7007093425122914,0.736848711719069
61,61.0,0.5901796647708105,0.6536885531700043
62,62.0,0.6688182180802833,0.6959004298453899
63,63.0,0.3198317438445165,0.3960630514280257
64,64.0,0.5014546681878219,0.5401156482129758
65,65.0,1.0,1.17584051369452
66,66.0,0.4711256035547937,0.5756301935001548
67,67.0,0.6843635024727941,0.816784332540216
68,68.0,0.7586561822700633,0.8370966887121658
69,69.0,0.6812477510522962,1.0069679024605158
70,70.0,0.5046792059157397,0.6219843180353699
71,71.0,0.4853570840806519,0.5156303608637084
72,72.0,0.23263812374303097,0.37433647325948727
73,73.0,0.7446143804340806,0.9078663657842001
74,74.0,0.5425982075363804,0.735138814117665
75,75.0,0.7281653328721562,0.8150074895188546
76,76.0,0.6155993986069792,0.6837247315907081
77,77.0,0.29768117801624067,0.3822695055243923
78,78.0,0.25772591987190374,0.3979933110367821
79,79.0,0.6283692374637717,0.814028412751989
80,80.0,0.4693376029634468,0.5331812184624385
81,81.0,0.8245444224702347,0.9329402149505853
82,82.0,0.5908100674754018,0.6635406874736692
83,83.0,0.40914809163712484,0.5658701091489203
84,84.0,0.8722318766195938,1.0587780787222352
85,85.0,0.6941737958889965,0.7421401892881706
86,86.0,0.36871584737560253,0.4782497119952285
87,87.0,0.5577250830541576,0.5859704714910124
88,88.0,0.5944111731905907,0.7851386746480443
89,89.0,0.45322607189380026,0.5222942195419252
90,90.0,0.6856689381619628,0.957034987350105
91,91.0,0.7874985007015308,0.8747925389329414
92,92.0,0.38420255452565055,0.6178169656430453
93,93.0,0.6362241667387228,0.7538277438556704
94,94.0,0.8996181321669884,0.9471047500564862
95,95.0,0.5300208367619653,0.6304054939874569
96,96.0,0.6519340252886251,0.85413708748371
97,97.0,0.48252864008747476,0.5450389259723117
98,98.0,0.17814176250554392,0.27320425884446803
99,99.0,0.05725785981070685,0.17116828126002423
