,image_name,clear_val,attacked_val_eps=2,attacked_val_eps=4,attacked_val_eps=6,attacked_val_eps=8,attacked_val_eps=10
0,10007357496.jpg,67.20516648862615,140.54075008960217,121.56725167860687,107.23690836420528,93.63368039182969,93.53997922753831
1,10020766793.jpg,70.96708944306928,146.0240347709174,125.7889312172563,114.40595651346968,108.49801182226255,103.26269454333175
2,10020891105.jpg,61.74814375124994,131.44971262467138,98.40824839147778,89.17699897358594,84.89062346872004,82.68559508268292
3,10022757465.jpg,61.23140326741545,81.47663480148876,81.11970221374555,82.42481159547687,79.9086604751331,78.11522161381512
4,10039534103.jpg,68.95564905009641,80.71575715272415,75.51229684643366,79.57727822195518,79.60758032811381,78.53487367273911
5,10050349236.jpg,40.16078491582174,96.90931440656546,81.85920667496893,80.61436349110232,77.24426689004525,74.4712888306136
6,10086300493.jpg,69.88630780032571,120.42965870150823,109.82451929786318,106.28020648991937,104.13735497291553,101.06074386783618
7,10093057603.jpg,69.2477433497484,142.68236696434252,93.22050575723046,87.6559801917586,87.33386309262718,82.65007154274424
8,10113730664.jpg,68.9349643446243,107.24011772248099,87.3270174104515,84.37171791336584,83.07156489092286,79.06022640901966
9,10126177964.jpg,67.64986008141314,99.34503943548557,87.55777809817813,73.63157197932887,65.60152096338678,63.33867253670728
10,10154367094.jpg,72.83708501984104,113.92334303617784,96.13680550258657,93.22664338807925,90.3586761513897,87.31827173124785
11,10154991453.jpg,71.0506964283937,148.71233131487026,118.0190250191073,110.55266291543427,101.4026721719334,97.33710549770194
12,10169304416.jpg,78.21309458806023,138.0692239930876,111.50845392972175,105.96102122140789,101.22196964560473,97.99580671453356
13,10173544123.jpg,65.17572593654371,106.12664474510635,99.89546572805097,97.37677060419597,91.95873338636184,86.98061664144012
14,10178183416.jpg,78.84012029264183,127.09358161094154,123.94684496012387,122.61475490898601,116.22305104939527,111.09169278387873
15,10186832194.jpg,68.25046550897005,116.46659224147483,95.20981687770248,98.90232589578109,92.83879493109255,89.53543305710778
16,10187102065.jpg,43.75144128423243,118.3359117893415,95.38158159029659,91.4614821042515,87.18807212217575,85.02572962442432
17,10187522803.jpg,66.14542980360014,109.05745420559364,79.10672474452534,85.08872128619056,81.15133147138627,82.18642245526341
18,10206674394.jpg,81.14361940479802,142.06724470556065,125.05322675008888,116.37979013006218,109.08864404444606,99.228499168343
19,10209917915.jpg,47.13064826429721,95.9523883753268,79.55384848332375,68.61160548713565,62.78337527797841,57.23872985463043
20,10226524916.jpg,21.906376672139736,103.61994735529312,76.35064029162702,76.88647681300667,75.31889031375974,73.5199613861231
21,10246318724.jpg,79.11313812400644,115.24652373795608,109.50214601935721,104.83149077851408,101.94200803240857,95.45006687642837
22,10273804555.jpg,61.74387587403075,111.67760347786725,115.61125200638894,109.89503978680393,105.28959642897324,101.4854003196812
23,10279904885.jpg,35.082695949002314,106.43667515902425,87.24217222481673,75.64618615010878,64.65629023220606,58.14160693015183
24,1029470257.jpg,48.90682081367233,88.18056438991549,91.6143286816439,91.88439867117766,90.49644728419874,89.46042231301851
25,10299438733.jpg,58.468815594352584,150.6940495633241,111.24045116541879,103.49284324699693,91.91373120956453,89.52679411931018
26,10319186405.jpg,53.78644481705997,111.92544990665813,88.7121508243103,84.87463716413828,79.70923194813363,74.9176458103118
27,10330831494.jpg,52.81555745466379,150.1669462679841,107.13052276282643,94.63020748471871,90.76564911029651,87.16970904228558
28,10335072144.jpg,67.93849951755547,125.28734623405971,136.21454225003941,137.19030102335492,132.82726028260578,130.68436251099263
29,10342569703.jpg,49.28216651633979,103.61598013303436,84.96394769859347,81.38573382008317,75.06064371397117,73.12641115902906
30,10349956885.jpg,73.59143009455441,125.15141461148188,126.52248662411495,121.89779423272373,113.4860306116203,108.46351299982211
31,10350497833.jpg,56.39278820034862,112.27449430449306,88.03945580914348,81.20334477953867,74.7566655377772,74.08319308936953
32,10351189716.jpg,66.21996110087382,152.01246248229808,104.33130766578383,97.39819004634649,92.73242711994806,87.95756024436298
33,10362672006.jpg,73.95509094892661,144.09748048111828,157.9187277753831,153.38890002960937,145.21600944309358,135.43882398778482
34,10366373284.jpg,79.86184903150297,196.20995139974823,129.31138338523786,105.95683340024324,94.10075587844523,96.32515427163642
35,10397166423.jpg,68.62941529073773,126.20678824153495,114.25644738404029,108.14963989528584,100.65824337384353,98.57606367204745
36,10458703674.jpg,46.17292033824549,126.62248197331732,91.80982912490015,87.23668571654494,83.87946568710626,80.49281705201528
37,10468110795.jpg,60.73403456975846,131.41623851972918,94.10040007375835,87.28921672051675,84.55910600976111,84.10304979429841
38,10469774844.jpg,60.68317140025642,114.77265593986789,106.0128548481934,98.08103616923017,89.41859391402824,86.64704618943787
39,10474002734.jpg,68.51138953902742,134.17714768418165,120.25121553494128,113.64787904759089,105.02662118489599,102.35126881545204
40,10486107003.jpg,61.24725792426308,117.6202675904207,100.48719382867007,95.21522510894314,90.43105038274913,87.6833202238989
41,10491423125.jpg,64.51960697222718,142.45352762192505,114.11254573647622,101.92113652947585,94.3245427943089,86.47779701598004
42,10520192995.jpg,54.916656181173295,95.91923805264966,78.36650333685789,70.9747997306341,65.76831241596993,62.39396483841629
43,10526881085.jpg,48.274187849603344,108.6501432322343,90.3221741485621,83.00211537408963,79.8806693204158,78.85722382394043
44,10536668436.jpg,41.79663788131802,152.9587108148833,104.97034711561813,101.09500430113641,89.70652885689054,83.20107779694928
45,10539008983.jpg,74.8732698497634,144.08154754723955,112.22774156863628,100.80692703639934,93.06756311257263,89.05775814886991
46,105620456.jpg,53.503041269263086,147.63188057048546,105.46017987000688,93.14453078243974,87.04353002617528,86.88246080246896
