origin_preds,preds_eps=2.0,preds_eps=4.0,preds_eps=6.0,preds_eps=8.0,preds_eps=10.0
90.31226348876953,108.57339477539062,110.61556243896484,110.69364929199219,109.79711151123047,109.77352905273438
94.07059478759766,111.53041076660156,116.4627685546875,119.8934326171875,120.30934143066406,117.71378326416016
87.0294189453125,98.34266662597656,98.92322540283203,99.03379821777344,98.5596694946289,97.0536880493164
90.34163665771484,111.00096130371094,115.59197235107422,113.64461517333984,112.59011840820312,109.18180847167969
98.42305755615234,110.61846923828125,106.95625305175781,100.39969635009766,98.6380386352539,92.62377166748047
98.7056884765625,119.86819458007812,123.39547729492188,121.51583862304688,117.52335357666016,112.73884582519531
96.13487243652344,120.08602905273438,122.05781555175781,119.14511108398438,115.00297546386719,112.80604553222656
96.70610809326172,121.46903228759766,123.82670593261719,123.00048828125,118.8814468383789,117.32586669921875
81.69775390625,120.31990814208984,120.52043914794922,116.39009094238281,113.04412841796875,107.07540893554688
88.55615997314453,112.64605712890625,120.41875457763672,121.24154663085938,121.80972290039062,120.00370788574219
86.251708984375,117.46839904785156,118.93515014648438,117.23970031738281,114.115478515625,109.96062469482422
69.5604476928711,100.10173034667969,101.67961883544922,102.58870697021484,101.73998260498047,101.3193588256836
72.69117736816406,106.12028503417969,108.05133056640625,108.45301055908203,106.10408020019531,105.1700668334961
83.8348388671875,104.21210479736328,105.8931884765625,105.34432983398438,104.1938247680664,101.77285766601562
82.57479858398438,117.50393676757812,117.90094757080078,112.6346664428711,110.46552276611328,106.99087524414062
85.92379760742188,110.52130889892578,112.05500030517578,112.21295166015625,110.37335205078125,108.38483428955078
68.98632049560547,91.95889282226562,90.19210052490234,89.45572662353516,88.25642395019531,89.58696746826172
90.28311920166016,112.76658630371094,117.7892837524414,120.82819366455078,120.02450561523438,120.2536849975586
99.452392578125,115.64029693603516,114.3006820678711,113.17115020751953,110.7349853515625,108.73352813720703
61.80005645751953,105.62594604492188,109.75312042236328,108.52666473388672,106.76068115234375,105.20514678955078
99.46591186523438,112.20628356933594,114.32640838623047,112.5638198852539,110.72225952148438,110.29080200195312
59.3057861328125,100.63933563232422,99.59259033203125,98.07099914550781,96.72502899169922,92.66374969482422
93.29536437988281,115.10005187988281,114.18070983886719,109.89704895019531,107.15811157226562,103.33356475830078
104.05667877197266,131.90176391601562,135.36795043945312,134.7854461669922,129.92758178710938,125.48926544189453
71.85790252685547,109.9756088256836,112.50004577636719,108.69414520263672,104.8642578125,98.95503234863281
93.22749328613281,112.3482437133789,114.60861206054688,111.30529022216797,110.32002258300781,108.12577056884766
106.20429229736328,125.43135833740234,127.828125,127.96588897705078,125.2166976928711,124.1552963256836
83.8118667602539,105.29715728759766,110.54391479492188,110.49740600585938,108.61676025390625,106.5765609741211
88.24653625488281,107.54339599609375,111.84989929199219,111.27523040771484,112.88469696044922,109.21246337890625
98.01057434082031,122.55286407470703,121.92272186279297,118.24223327636719,113.85882568359375,111.16424560546875
95.5684814453125,120.23780059814453,127.0231704711914,123.20503234863281,119.86311340332031,117.85694122314453
92.73506927490234,111.046630859375,114.55335998535156,114.88323211669922,115.8787612915039,113.38093566894531
99.02739715576172,118.20918273925781,118.06407165527344,116.72425079345703,115.27689361572266,112.88538360595703
103.16116333007812,121.97718048095703,122.47248840332031,121.03256225585938,118.42155456542969,116.43801879882812
102.04129028320312,126.00775909423828,130.63851928710938,128.74559020996094,126.04266357421875,121.58592987060547
102.078369140625,119.27416229248047,124.53678131103516,124.4420394897461,122.15554809570312,121.46245574951172
97.55999755859375,114.96412658691406,116.66195678710938,116.75545501708984,115.25902557373047,113.56608581542969
100.47538757324219,128.99415588378906,129.34315490722656,126.2236099243164,122.19950103759766,119.85392761230469
84.02230834960938,108.31659698486328,105.12089538574219,103.90080261230469,99.5478744506836,99.03974151611328
92.4893798828125,110.85973358154297,115.1545181274414,114.05296325683594,114.9997787475586,110.88119506835938
96.55765533447266,115.70477294921875,119.21312713623047,118.08987426757812,116.22815704345703,113.95404052734375
101.7779312133789,109.84024810791016,110.19439697265625,107.57579803466797,104.88319396972656,104.45835876464844
93.04701232910156,113.81742858886719,112.3018569946289,111.66927337646484,110.0384750366211,109.2490234375
87.91476440429688,112.88656616210938,118.68504333496094,119.07621765136719,119.26512908935547,118.46699523925781
91.74862670898438,117.33293151855469,117.89803314208984,114.33416748046875,111.42171478271484,109.57839965820312
45.24338912963867,91.45368194580078,95.51478576660156,96.13456726074219,98.6954116821289,96.65933990478516
100.6353530883789,122.80755615234375,127.07994079589844,124.11427307128906,124.38285827636719,118.18441009521484
87.30314636230469,104.05635833740234,102.74307250976562,103.35456848144531,103.56759643554688,103.59366607666016
79.41083526611328,116.053955078125,115.99050903320312,109.63836669921875,108.34400177001953,106.50682067871094
98.26316833496094,111.3206558227539,110.1694107055664,106.96772003173828,105.7685546875,103.34273529052734
75.42076110839844,104.86109161376953,106.7815170288086,103.55830383300781,102.64712524414062,98.95122528076172
90.85885620117188,102.12653350830078,106.29862976074219,110.35659790039062,112.42890930175781,112.48558807373047
95.0974349975586,117.98934173583984,117.61460876464844,112.6356201171875,110.79100036621094,107.97740173339844
102.32353210449219,126.86097717285156,129.8092498779297,126.9752426147461,123.99708557128906,120.07052612304688
62.68233108520508,104.20366668701172,104.2435531616211,106.33931732177734,107.32368469238281,104.76728057861328
92.91667938232422,116.93617248535156,116.8744888305664,113.01860046386719,108.88721466064453,105.76465606689453
95.03519439697266,119.83736419677734,117.27035522460938,113.45378875732422,107.32460021972656,102.9808349609375
96.61815643310547,117.19217681884766,118.14107513427734,116.45555114746094,113.14359283447266,109.24279022216797
89.5122299194336,111.03316497802734,109.20830535888672,105.19880676269531,103.94536590576172,102.33446502685547
95.5772933959961,107.3162841796875,108.13546752929688,109.34877014160156,109.21076202392578,109.47576141357422
90.84330749511719,123.05068969726562,127.39903259277344,125.94657897949219,122.78217315673828,120.8513412475586
98.59877014160156,112.37000274658203,112.30011749267578,110.76476287841797,112.41261291503906,112.07672882080078
92.81341552734375,109.51764678955078,109.93083190917969,110.83496856689453,109.57453155517578,109.28153991699219
76.42524719238281,108.79774475097656,109.5538558959961,113.10346984863281,112.55681610107422,110.75647735595703
85.4930648803711,115.53987884521484,115.20864868164062,111.81158447265625,108.16783905029297,108.31458282470703
90.15338134765625,105.60665893554688,111.78063201904297,113.70547485351562,115.9107666015625,114.27637481689453
94.58607482910156,111.37791442871094,114.62419128417969,113.44427490234375,111.15242767333984,106.63792419433594
88.46060943603516,106.1819076538086,107.03244018554688,106.27983856201172,103.92029571533203,102.17709350585938
83.75879669189453,101.8209457397461,103.7821044921875,101.1511001586914,100.4458999633789,101.67162322998047
95.35868072509766,116.86445617675781,118.32289123535156,117.0799560546875,116.28546142578125,112.85992431640625
87.87397003173828,115.1892318725586,117.80538940429688,113.28943634033203,109.74515533447266,105.29287719726562
93.63826751708984,114.54621887207031,118.83656311035156,117.39179229736328,114.45581817626953,109.90570068359375
91.97042083740234,118.63015747070312,125.71815490722656,125.7821273803711,124.86521911621094,121.81561279296875
103.224609375,118.7678451538086,117.67975616455078,114.40371704101562,111.64405059814453,110.1983642578125
58.417320251464844,92.50385284423828,91.6347885131836,91.19924926757812,89.30152893066406,91.51522827148438
75.95752716064453,106.97046661376953,109.42291259765625,110.08658599853516,108.91320037841797,104.25923156738281
90.22920989990234,119.11368560791016,119.02539825439453,114.447265625,111.15839385986328,106.46137237548828
98.35597229003906,118.87771606445312,120.8194808959961,117.76988983154297,114.844482421875,113.95706939697266
96.50751495361328,115.92247009277344,118.33187103271484,115.69597625732422,113.74613952636719,108.64153289794922
89.44599151611328,110.67326354980469,117.6552963256836,116.26297760009766,113.30130767822266,110.73506927490234
76.61156463623047,100.76129913330078,98.89714813232422,96.89676666259766,95.92437744140625,94.18460083007812
