,image_name,clear_val,attacked_val
0,beb3e55c385feb12,0.6999498333214667,0.7716295991404658
1,beb3e55c385feb12,0.6999498333214667,0.8339821208562964
2,beb3e55c385feb12,0.6999498333214667,0.8670372452944749
3,beb3e55c385feb12,0.6999498333214667,0.8946758440552844
4,beb3e55c385feb12,0.6999498333214667,0.9183967280742218
5,7e5c847bafc4d50c,0.588289411543334,0.6952181880407216
6,7e5c847bafc4d50c,0.588289411543334,0.7398693294954868
7,7e5c847bafc4d50c,0.588289411543334,0.7602557828031169
8,7e5c847bafc4d50c,0.588289411543334,0.7709073575463077
9,7e5c847bafc4d50c,0.588289411543334,0.7757350572217482
10,ed3f9b6a081a4802,0.6691775710630511,0.7221474869425936
11,ed3f9b6a081a4802,0.6691775710630511,0.7383304781792632
12,ed3f9b6a081a4802,0.6691775710630511,0.7447325519028086
13,ed3f9b6a081a4802,0.6691775710630511,0.7490293094620575
14,ed3f9b6a081a4802,0.6691775710630511,0.752090903173382
15,9db1070b1b9f03d2,0.6127975453985538,0.6598485054052146
16,9db1070b1b9f03d2,0.6127975453985538,0.6763984456891444
17,9db1070b1b9f03d2,0.6127975453985538,0.6763143739352361
18,9db1070b1b9f03d2,0.6127975453985538,0.6676560365954487
19,9db1070b1b9f03d2,0.6127975453985538,0.6575544771436539
20,380053c506e32105,0.4216997816608234,0.42876095860817065
21,380053c506e32105,0.4216997816608234,0.4320566873224202
22,380053c506e32105,0.4216997816608234,0.43290049715590084
23,380053c506e32105,0.4216997816608234,0.43334938234125187
24,380053c506e32105,0.4216997816608234,0.43381318784706663
25,fafbad0b3093a886,0.7431441658957191,0.7607870148219081
26,fafbad0b3093a886,0.7431441658957191,0.7614592216432159
27,fafbad0b3093a886,0.7431441658957191,0.7575079168534606
28,fafbad0b3093a886,0.7431441658957191,0.7548003473651604
29,fafbad0b3093a886,0.7431441658957191,0.7539565713536496
30,54153d17b11b495c,0.5957555244419201,0.7051122642019224
31,54153d17b11b495c,0.5957555244419201,0.7323307216201397
32,54153d17b11b495c,0.5957555244419201,0.7441561240687266
33,54153d17b11b495c,0.5957555244419201,0.7484738270908028
34,54153d17b11b495c,0.5957555244419201,0.7435763526913282
35,604b54a3b7424d9b,0.46940174694533504,0.49369925689846433
36,604b54a3b7424d9b,0.46940174694533504,0.5070860892440802
37,604b54a3b7424d9b,0.46940174694533504,0.5127816510053552
38,604b54a3b7424d9b,0.46940174694533504,0.5161781305364149
39,604b54a3b7424d9b,0.46940174694533504,0.5134489101556282
40,3e1e47f5af2a3f16,0.7199875821187767,0.7304233267923576
41,3e1e47f5af2a3f16,0.7199875821187767,0.7404133075652441
42,3e1e47f5af2a3f16,0.7199875821187767,0.7512478954037606
43,3e1e47f5af2a3f16,0.7199875821187767,0.7615441341146634
44,3e1e47f5af2a3f16,0.7199875821187767,0.7741386167540975
45,96fcb76927274db6,0.5750336731532953,0.6020554364893368
46,96fcb76927274db6,0.5750336731532953,0.6234915304762233
47,96fcb76927274db6,0.5750336731532953,0.6410765776557457
48,96fcb76927274db6,0.5750336731532953,0.657277968044075
49,96fcb76927274db6,0.5750336731532953,0.6739676027273728
50,c755f3b0f89028fc,0.5119704648777589,0.5247766609698874
51,c755f3b0f89028fc,0.5119704648777589,0.5341206469481876
52,c755f3b0f89028fc,0.5119704648777589,0.5427093013664308
53,c755f3b0f89028fc,0.5119704648777589,0.5518548006981474
54,c755f3b0f89028fc,0.5119704648777589,0.5606821995706504
55,3bfe9ff7b488485d,0.5257017015117996,0.530532271222977
56,3bfe9ff7b488485d,0.5257017015117996,0.5302306758851055
57,3bfe9ff7b488485d,0.5257017015117996,0.5278637757734042
58,3bfe9ff7b488485d,0.5257017015117996,0.5253182570066173
59,3bfe9ff7b488485d,0.5257017015117996,0.5237509082648448
60,8c975de17f3247d1,0.03159350800622078,0.08113484730520851
61,8c975de17f3247d1,0.03159350800622078,0.09140466622586015
62,8c975de17f3247d1,0.03159350800622078,0.09189896948516163
63,8c975de17f3247d1,0.03159350800622078,0.09362980396631594
64,8c975de17f3247d1,0.03159350800622078,0.0986186798237609
65,0bd5123017590e39,0.16605601583069196,0.25896415559219416
66,0bd5123017590e39,0.16605601583069196,0.304710708514996
67,0bd5123017590e39,0.16605601583069196,0.3274197454902559
68,0bd5123017590e39,0.16605601583069196,0.3397706398861603
69,0bd5123017590e39,0.16605601583069196,0.3470272884930546
70,21b0803c965f76ef,0.4557788759030563,0.4621515535029937
71,21b0803c965f76ef,0.4557788759030563,0.46842005943544435
72,21b0803c965f76ef,0.4557788759030563,0.4738720450324648
73,21b0803c965f76ef,0.4557788759030563,0.4789797423021003
74,21b0803c965f76ef,0.4557788759030563,0.48388760004635356
75,70b3b833463d20b9,0.3582994746423742,0.36227110160436743
76,70b3b833463d20b9,0.3582994746423742,0.36575878449328764
77,70b3b833463d20b9,0.3582994746423742,0.36908288500862635
78,70b3b833463d20b9,0.3582994746423742,0.3722512885010946
79,70b3b833463d20b9,0.3582994746423742,0.37547763385981975
80,ed3cb7f5154ae02d,0.5595438486958906,0.6371320662502429
81,ed3cb7f5154ae02d,0.5595438486958906,0.6993008960154936
82,ed3cb7f5154ae02d,0.5595438486958906,0.7454362808001219
83,ed3cb7f5154ae02d,0.5595438486958906,0.7796816027771587
84,ed3cb7f5154ae02d,0.5595438486958906,0.8094809072177166
85,b19e2df06dbcccd9,0.4518642244653211,0.5129137499566113
86,b19e2df06dbcccd9,0.4518642244653211,0.5375150391805297
87,b19e2df06dbcccd9,0.4518642244653211,0.5538574478567656
88,b19e2df06dbcccd9,0.4518642244653211,0.5692793964521643
89,b19e2df06dbcccd9,0.4518642244653211,0.5867562519814843
90,f348adf7ea1967f7,0.2961218221746731,0.3391543842665917
91,f348adf7ea1967f7,0.2961218221746731,0.37772739399440863
92,f348adf7ea1967f7,0.2961218221746731,0.412442302618269
93,f348adf7ea1967f7,0.2961218221746731,0.44697271722769005
94,f348adf7ea1967f7,0.2961218221746731,0.48503020282590875
95,0f9d8c86a9f38020,0.5651122398501041,0.665963314642733
96,0f9d8c86a9f38020,0.5651122398501041,0.6834042319131121
97,0f9d8c86a9f38020,0.5651122398501041,0.6876706994824041
98,0f9d8c86a9f38020,0.5651122398501041,0.6907121256362105
99,0f9d8c86a9f38020,0.5651122398501041,0.6940797598586017
100,9fe19d5c6dab83a3,0.21014258646770226,0.20998008639715934
101,9fe19d5c6dab83a3,0.21014258646770226,0.205238516784085
102,9fe19d5c6dab83a3,0.21014258646770226,0.19967779838534314
103,9fe19d5c6dab83a3,0.21014258646770226,0.19432457294061492
104,9fe19d5c6dab83a3,0.21014258646770226,0.19055224435248486
105,694e7617a4878041,0.662065786785219,0.7162786552291973
106,694e7617a4878041,0.662065786785219,0.743972905625726
107,694e7617a4878041,0.662065786785219,0.7619472630063642
108,694e7617a4878041,0.662065786785219,0.7776184215398715
109,694e7617a4878041,0.662065786785219,0.7901041882885689
110,be1c43056c5d0085,0.5772985855304279,0.6571638720442594
111,be1c43056c5d0085,0.5772985855304279,0.6949940353506457
112,be1c43056c5d0085,0.5772985855304279,0.7154207078122721
113,be1c43056c5d0085,0.5772985855304279,0.7288006742979855
114,be1c43056c5d0085,0.5772985855304279,0.7376744962401179
115,2e9b377877f64b3d,0.6059881971761322,0.6723366880089094
116,2e9b377877f64b3d,0.6059881971761322,0.7093400297741567
117,2e9b377877f64b3d,0.6059881971761322,0.7286491228822906
118,2e9b377877f64b3d,0.6059881971761322,0.741705862464486
119,2e9b377877f64b3d,0.6059881971761322,0.7495267243425957
120,b58e8d136aff5a50,0.42281455379080896,0.4691187633543633
121,b58e8d136aff5a50,0.42281455379080896,0.48972339735851567
122,b58e8d136aff5a50,0.42281455379080896,0.5009012685287382
123,b58e8d136aff5a50,0.42281455379080896,0.5073493594582733
124,b58e8d136aff5a50,0.42281455379080896,0.5098363758804438
125,8d17aa69b4fd7b45,0.2413182481935783,0.29652285410423607
126,8d17aa69b4fd7b45,0.2413182481935783,0.32771590998609323
127,8d17aa69b4fd7b45,0.2413182481935783,0.3486427417395346
128,8d17aa69b4fd7b45,0.2413182481935783,0.36376263115290247
129,8d17aa69b4fd7b45,0.2413182481935783,0.37401350977037473
130,acd99e9b7128395a,0.7223249846409602,0.7435020603184491
131,acd99e9b7128395a,0.7223249846409602,0.7469603567471814
132,acd99e9b7128395a,0.7223249846409602,0.7467485828981122
133,acd99e9b7128395a,0.7223249846409602,0.7440217783723229
134,acd99e9b7128395a,0.7223249846409602,0.7403610236313911
135,fb1efda0b27d5289,0.6267458804260779,0.7021598767998989
136,fb1efda0b27d5289,0.6267458804260779,0.7205743256536975
137,fb1efda0b27d5289,0.6267458804260779,0.7233622561426303
138,fb1efda0b27d5289,0.6267458804260779,0.722592390798909
139,fb1efda0b27d5289,0.6267458804260779,0.7144600189140187
140,8090736c8299ab28,0.5528027821991146,0.605336670073602
141,8090736c8299ab28,0.5528027821991146,0.6590498913870246
142,8090736c8299ab28,0.5528027821991146,0.7098318302076807
143,8090736c8299ab28,0.5528027821991146,0.7548989963881229
144,8090736c8299ab28,0.5528027821991146,0.7955575503189741
145,4a0bac33f8e81e60,0.4036482038910495,0.4319540618021319
146,4a0bac33f8e81e60,0.4036482038910495,0.45358527956544614
147,4a0bac33f8e81e60,0.4036482038910495,0.47053727610145785
148,4a0bac33f8e81e60,0.4036482038910495,0.4852328640699279
149,4a0bac33f8e81e60,0.4036482038910495,0.49854754932190243
150,5adb3d985cf217a9,0.6306794721669925,0.7690778281409458
151,5adb3d985cf217a9,0.6306794721669925,0.7387662984207884
152,5adb3d985cf217a9,0.6306794721669925,0.7064389358054373
153,5adb3d985cf217a9,0.6306794721669925,0.6769937026970759
154,5adb3d985cf217a9,0.6306794721669925,0.6559115507941438
155,40a7f086461190f3,0.48617541472886106,0.5122938608911266
156,40a7f086461190f3,0.48617541472886106,0.5286084775714728
157,40a7f086461190f3,0.48617541472886106,0.5406822057552392
158,40a7f086461190f3,0.48617541472886106,0.5515120391911207
159,40a7f086461190f3,0.48617541472886106,0.5643314161881149
