,image_name,clear_val,attacked_val
0,beb3e55c385feb12,0.68018675,0.7384824
1,beb3e55c385feb12,0.68018675,0.79239273
2,beb3e55c385feb12,0.68018675,0.8425684
3,beb3e55c385feb12,0.68018675,0.8877762
4,beb3e55c385feb12,0.68018675,0.92663145
5,7e5c847bafc4d50c,-0.48564747,-0.3547283
6,7e5c847bafc4d50c,-0.48564747,-0.21062241
7,7e5c847bafc4d50c,-0.48564747,-0.064389385
8,7e5c847bafc4d50c,-0.48564747,0.077209644
9,7e5c847bafc4d50c,-0.48564747,0.20732684
10,ed3f9b6a081a4802,0.7891664,0.80976534
11,ed3f9b6a081a4802,0.7891664,0.8317301
12,ed3f9b6a081a4802,0.7891664,0.85413665
13,ed3f9b6a081a4802,0.7891664,0.87618303
14,ed3f9b6a081a4802,0.7891664,0.8965005
15,9db1070b1b9f03d2,0.4298718,0.4981452
16,9db1070b1b9f03d2,0.4298718,0.5620146
17,9db1070b1b9f03d2,0.4298718,0.62327445
18,9db1070b1b9f03d2,0.4298718,0.68266135
19,9db1070b1b9f03d2,0.4298718,0.73961264
20,380053c506e32105,-0.80657244,-0.74905366
21,380053c506e32105,-0.80657244,-0.6799385
22,380053c506e32105,-0.80657244,-0.59985393
23,380053c506e32105,-0.80657244,-0.5117264
24,380053c506e32105,-0.80657244,-0.41839406
25,fafbad0b3093a886,0.32867846,0.35242143
26,fafbad0b3093a886,0.32867846,0.36898085
27,fafbad0b3093a886,0.32867846,0.38329947
28,fafbad0b3093a886,0.32867846,0.397804
29,fafbad0b3093a886,0.32867846,0.41393694
30,54153d17b11b495c,0.014470284,0.10518769
31,54153d17b11b495c,0.014470284,0.17399102
32,54153d17b11b495c,0.014470284,0.23669405
33,54153d17b11b495c,0.014470284,0.2978507
34,54153d17b11b495c,0.014470284,0.35923934
35,604b54a3b7424d9b,-0.40013847,-0.32986364
36,604b54a3b7424d9b,-0.40013847,-0.25856283
37,604b54a3b7424d9b,-0.40013847,-0.18451321
38,604b54a3b7424d9b,-0.40013847,-0.107745074
