origin_preds,preds_eps=2.0,preds_eps=4.0,preds_eps=6.0,preds_eps=8.0,preds_eps=10.0
33.771324157714844,47.227622985839844,56.545772552490234,64.9742431640625,66.42063903808594,75.15261840820312
61.723670959472656,51.97559356689453,62.2365608215332,68.23648834228516,74.2933578491211,76.16917419433594
45.089298248291016,48.84113693237305,57.90842819213867,65.46891021728516,68.07362365722656,74.40480041503906
78.78776550292969,55.15463638305664,63.72821807861328,68.39265441894531,70.97769165039062,74.57421875
88.84996032714844,45.31822967529297,56.18540573120117,63.26576232910156,67.32543182373047,69.3000259399414
20.180173873901367,43.4176025390625,55.352996826171875,64.93598175048828,68.71895599365234,75.05638885498047
40.307769775390625,50.12054443359375,61.26542282104492,67.13037109375,71.94404602050781,76.02068328857422
84.42005157470703,52.370304107666016,64.4797134399414,71.35945892333984,77.64842224121094,80.28736114501953
8.032587051391602,58.23103332519531,67.30445861816406,72.8878402709961,76.78709411621094,80.82555389404297
90.04743194580078,52.22229766845703,60.8724250793457,68.12557983398438,72.48353576660156,76.83186340332031
51.5012321472168,47.98470687866211,63.32232666015625,70.66740417480469,76.481689453125,76.80093383789062
16.272171020507812,49.34012222290039,60.159889221191406,68.66470336914062,73.51739501953125,76.33358001708984
85.84478759765625,41.455875396728516,54.98100280761719,62.856632232666016,67.60575103759766,72.52848052978516
90.19965362548828,52.652915954589844,61.7983283996582,68.29169464111328,72.86697387695312,75.75114440917969
86.25245666503906,43.28517150878906,53.80573272705078,61.994205474853516,67.83905792236328,72.1113052368164
66.50444793701172,41.50471496582031,54.23088455200195,65.76864624023438,68.82121276855469,71.92353057861328
85.71995544433594,39.880462646484375,51.782405853271484,59.601898193359375,64.58999633789062,67.58470153808594
44.46410369873047,39.408164978027344,55.358543395996094,60.42408752441406,68.57821655273438,73.13731384277344
60.11870193481445,47.11358642578125,58.34461975097656,64.76727294921875,69.79673767089844,73.71797943115234
87.12091064453125,51.64755630493164,59.56672668457031,65.97872924804688,70.50104522705078,74.25663757324219
69.94121551513672,43.7945556640625,55.437503814697266,63.904754638671875,70.74330139160156,72.7686996459961
70.17698669433594,51.05301284790039,62.53263473510742,70.11420440673828,74.16017150878906,77.60061645507812
72.1517333984375,40.32065200805664,50.058834075927734,60.0699462890625,62.987464904785156,70.4497299194336
62.084686279296875,47.33721923828125,55.940738677978516,64.37700653076172,70.51045989990234,73.5151596069336
76.58489227294922,50.50641632080078,66.350830078125,73.6679916381836,77.73185729980469,79.54757690429688
21.273330688476562,47.61763000488281,58.19542694091797,67.8035659790039,73.94471740722656,78.15614318847656
87.52782440185547,49.28502655029297,57.68561935424805,66.18321990966797,71.77616882324219,73.9789810180664
88.3976821899414,51.92713165283203,60.75408172607422,67.62206268310547,73.157958984375,76.95198059082031
51.03125762939453,49.437774658203125,61.011131286621094,70.44658660888672,75.17996215820312,77.683349609375
64.9321517944336,44.1097297668457,54.56427764892578,60.75443649291992,67.18045043945312,71.72683715820312
35.812774658203125,48.88370895385742,62.340152740478516,70.33707427978516,75.31623077392578,76.9697036743164
7.152141094207764,45.89028549194336,58.42131423950195,62.47819900512695,69.20755004882812,72.61363983154297
71.7076644897461,49.43111038208008,66.45594024658203,71.34959411621094,76.5392837524414,79.13082885742188
72.9802474975586,44.24527359008789,57.3866081237793,67.17308807373047,73.81107330322266,77.24878692626953
30.890947341918945,41.0563850402832,58.29970169067383,68.1159896850586,70.03736114501953,74.19490051269531
71.2442855834961,50.90391540527344,61.8425407409668,69.2510757446289,74.7579116821289,77.4294204711914
38.533329010009766,46.67432403564453,57.2359619140625,65.08265686035156,69.44074249267578,73.51942443847656
20.256988525390625,46.07693862915039,57.5903434753418,65.1793441772461,68.98677062988281,72.48201751708984
25.678117752075195,46.78133773803711,57.904029846191406,69.77464294433594,75.14047241210938,76.7269058227539
34.64366912841797,48.825138092041016,61.11144256591797,66.12783813476562,67.05056762695312,71.40190887451172
84.33300018310547,44.41101837158203,58.06279373168945,64.2131118774414,70.33595275878906,70.53305053710938
77.44190216064453,44.801414489746094,59.305450439453125,68.84181213378906,73.02153015136719,74.86183166503906
67.58555603027344,40.26901626586914,50.6834831237793,60.89282989501953,65.94245147705078,68.69512176513672
85.3548355102539,48.2288932800293,57.96814727783203,67.45272827148438,68.55682373046875,73.33796691894531
38.00921630859375,38.65137481689453,59.687313079833984,63.09194564819336,67.80166625976562,73.36949157714844
77.22913360595703,41.840858459472656,53.72675704956055,63.8345947265625,67.98544311523438,71.6431655883789
64.32176208496094,48.042476654052734,57.89188003540039,67.75385284423828,71.9299087524414,74.41548919677734
44.58706283569336,49.170047760009766,63.60888671875,71.54438781738281,74.85736083984375,78.87744903564453
81.78584289550781,51.49162673950195,59.66634750366211,66.93682098388672,69.5234375,73.39108276367188
65.92337036132812,41.43999481201172,57.01892852783203,62.584510803222656,69.0621566772461,72.06991577148438
50.626708984375,46.278282165527344,61.21101379394531,67.26451873779297,73.53009033203125,76.93602752685547
68.01425170898438,52.05963134765625,65.98715209960938,72.10043334960938,76.99016571044922,79.80491638183594
23.016685485839844,46.968204498291016,58.879573822021484,64.78411865234375,69.55262756347656,71.45294189453125
49.480838775634766,52.78974533081055,63.54132843017578,68.40641784667969,73.03469848632812,76.01940155029297
93.74556732177734,50.66358184814453,64.25890350341797,71.7106704711914,75.65824890136719,78.19336700439453
86.32733917236328,57.36710739135742,65.90282440185547,74.00521850585938,76.14403533935547,79.55358123779297
21.23910140991211,54.5625,66.3900375366211,75.45531463623047,78.32891082763672,81.75996398925781
20.086538314819336,50.99928283691406,65.57424926757812,72.87599182128906,77.29998016357422,78.69890594482422
21.005062103271484,49.04566955566406,57.022212982177734,64.31078338623047,70.11540222167969,73.03885650634766
33.08290481567383,45.14762878417969,56.64292907714844,67.03668212890625,70.42046356201172,72.44960021972656
28.993104934692383,49.85187911987305,64.68345642089844,69.89025115966797,75.0531005859375,80.1818618774414
34.379058837890625,50.99797058105469,67.60519409179688,74.15531158447266,77.44900512695312,79.18000793457031
79.4292221069336,53.791748046875,62.44256591796875,69.10456085205078,72.52857208251953,73.86052703857422
90.98323059082031,45.977840423583984,61.52271270751953,66.55931854248047,72.05482482910156,76.25045013427734
45.98110580444336,48.16102981567383,60.14707565307617,67.34458923339844,74.85063934326172,75.78157806396484
65.22418212890625,45.67115020751953,57.44255828857422,64.09122467041016,71.11640167236328,72.3845443725586
94.34813690185547,48.26306915283203,59.369449615478516,66.76448822021484,69.14132690429688,72.15011596679688
94.84081268310547,45.28046417236328,58.60337448120117,65.0503921508789,69.1249771118164,75.30310821533203
10.330810546875,48.70100021362305,63.47130584716797,71.11385345458984,74.58447265625,78.42923736572266
91.21347045898438,46.09965515136719,56.32625198364258,64.59578704833984,66.26480865478516,71.70296478271484
72.03880310058594,47.619895935058594,59.08513259887695,64.06463623046875,70.52156829833984,71.93472290039062
14.178845405578613,41.33012390136719,59.9347038269043,68.51951599121094,74.38055419921875,77.8058853149414
98.19208526611328,47.487770080566406,60.29002380371094,67.2242660522461,70.87235260009766,74.05722045898438
62.51171875,38.51553726196289,53.70185089111328,60.078102111816406,63.8236083984375,70.2886962890625
17.170930862426758,54.200199127197266,65.9034194946289,72.06769561767578,77.41265869140625,79.43660736083984
32.765804290771484,48.73124694824219,64.72046661376953,71.85098266601562,75.52177429199219,77.51620483398438
61.08668518066406,46.4883918762207,58.867332458496094,68.56726837158203,72.66832733154297,75.0401611328125
89.0881118774414,44.26177215576172,57.21087646484375,66.62055969238281,70.93879699707031,75.52021789550781
95.75736236572266,53.66941833496094,63.27934646606445,71.45081329345703,74.09054565429688,79.08007049560547
93.56437683105469,35.4041748046875,48.92340850830078,60.98942947387695,67.19941711425781,69.05693817138672
38.61103820800781,49.155391693115234,58.59365463256836,65.88294982910156,69.4622573852539,72.00707244873047
88.59077453613281,49.86567687988281,59.62699508666992,65.43788146972656,68.9144515991211,72.87348175048828
67.20426940917969,56.057491302490234,63.80415725708008,69.70642852783203,73.3120346069336,75.94807434082031
43.67145919799805,41.1929931640625,60.45036315917969,63.47644805908203,70.33826446533203,71.93643951416016
58.61943435668945,49.990699768066406,59.31682586669922,65.02855682373047,70.5511703491211,73.52339172363281
67.97022247314453,45.67798614501953,57.3262939453125,66.98629760742188,70.9171371459961,74.13066864013672
14.41384220123291,43.046424865722656,57.80132293701172,66.44970703125,70.48161315917969,75.5488510131836
92.57604217529297,43.125038146972656,58.888912200927734,67.4381103515625,70.11983489990234,74.1752700805664
78.4673843383789,48.1856689453125,58.513328552246094,64.05419921875,70.08646392822266,72.6093521118164
79.67330932617188,43.68629455566406,60.627357482910156,65.93090057373047,69.9814682006836,74.7135238647461
15.155815124511719,45.52357482910156,58.740081787109375,68.44789123535156,74.14788818359375,77.32207489013672
95.47352600097656,42.2823486328125,55.67941665649414,62.88632583618164,68.33804321289062,73.27003479003906
25.66761589050293,46.64784240722656,57.38302993774414,65.39952850341797,70.45327758789062,73.12033081054688
35.3332405090332,48.80607986450195,60.57471466064453,69.37383270263672,74.45804595947266,75.56927490234375
45.27119445800781,51.39762878417969,61.96144485473633,70.53031921386719,75.15020751953125,76.92623138427734
78.55921173095703,35.08209228515625,46.00046920776367,54.9040412902832,62.669410705566406,68.02559661865234
89.22164154052734,53.48824691772461,63.350799560546875,69.89595794677734,75.30912780761719,77.95813751220703
82.21023559570312,49.50009536743164,62.21502685546875,71.89018249511719,75.19733428955078,77.25527954101562
56.4150390625,49.617671966552734,58.720481872558594,65.41295623779297,69.57257843017578,72.30645751953125
64.17411804199219,44.16588592529297,58.15839385986328,63.71491622924805,69.88983917236328,74.32200622558594
16.790386199951172,42.23490524291992,59.915042877197266,68.1983413696289,72.26441955566406,74.81793212890625
40.21474075317383,50.96778869628906,65.35350799560547,72.936767578125,77.96890258789062,79.67914581298828
55.730201721191406,47.32291793823242,60.42870330810547,68.34907531738281,73.03720092773438,77.36771392822266
58.838565826416016,46.96164321899414,66.18069458007812,72.56853485107422,77.13355255126953,80.06867980957031
