origin_preds,preds_eps=2.0,preds_eps=4.0,preds_eps=6.0,preds_eps=8.0,preds_eps=10.0
65.63166046142578,109.75296783447266,106.19527435302734,101.03079986572266,97.8689193725586,92.41047668457031
89.52050018310547,115.14278411865234,112.95051574707031,109.60607147216797,107.34843444824219,103.44579315185547
80.5532455444336,95.1869125366211,96.72862243652344,94.83343505859375,94.6044692993164,91.61599731445312
77.75491333007812,101.76380920410156,102.06057739257812,100.99055480957031,98.73493957519531,96.14459228515625
89.02386474609375,116.26947021484375,121.5781021118164,120.65660858154297,120.58643341064453,115.48163604736328
75.43822479248047,113.60005950927734,115.17407989501953,112.60386657714844,109.14823150634766,105.48558807373047
89.05876922607422,113.32624816894531,109.40641021728516,104.91305541992188,102.24667358398438,99.2762222290039
69.71785736083984,103.67041015625,104.45437622070312,101.60393524169922,98.32628631591797,94.76370239257812
45.156246185302734,103.7406005859375,104.86844635009766,102.2639389038086,101.06488037109375,98.19222259521484
95.23050689697266,111.41768646240234,108.96599578857422,106.43682861328125,104.79386138916016,102.0684585571289
81.0526351928711,105.22258758544922,101.18377685546875,97.93122863769531,98.49324035644531,96.28731536865234
80.92044830322266,108.18463134765625,110.48821258544922,110.67415618896484,108.40682220458984,106.22990417480469
99.92533111572266,115.53416442871094,114.44721221923828,112.7281494140625,109.13599395751953,108.46563720703125
93.84817504882812,115.3638916015625,122.16793823242188,121.95352172851562,122.37382507324219,118.83787536621094
79.09747314453125,105.85894012451172,111.22526550292969,111.53279113769531,108.96974182128906,108.70075225830078
91.7811508178711,116.30022430419922,112.57460021972656,105.11349487304688,103.71412658691406,101.72682189941406
90.11639404296875,109.940185546875,108.80677795410156,107.19535827636719,106.65579223632812,107.51766204833984
88.49839782714844,112.9791030883789,115.25305938720703,115.09367370605469,110.48950958251953,108.4237289428711
79.99583435058594,102.99886322021484,106.5677490234375,107.47161102294922,105.90552520751953,105.20658874511719
95.14348602294922,111.92755126953125,114.88250732421875,115.83797454833984,115.05816650390625,114.87076568603516
98.85684967041016,117.79021453857422,118.91604614257812,116.60467529296875,111.91576385498047,109.90227508544922
70.09442901611328,101.40869140625,101.26748657226562,100.90829467773438,99.9649887084961,98.69388580322266
72.47380065917969,92.8369369506836,94.75839233398438,95.82267761230469,96.58714294433594,96.77518463134766
72.54100799560547,108.49125671386719,105.85636138916016,101.19722747802734,99.16604614257812,95.17097473144531
75.2325668334961,103.70503234863281,103.96339416503906,104.13288116455078,102.81887817382812,102.13294982910156
62.8241081237793,93.71561431884766,94.2625503540039,94.4486312866211,94.54544830322266,94.1211166381836
73.22785949707031,106.78630828857422,112.87723541259766,112.70634460449219,110.68943786621094,107.57575225830078
96.35301971435547,117.88102722167969,121.69529724121094,121.95556640625,119.82026672363281,116.53421783447266
70.46820831298828,97.46614074707031,98.19873046875,96.06824493408203,95.75470733642578,95.38355255126953
90.04774475097656,109.19096374511719,107.57573699951172,106.0203857421875,103.09523010253906,101.14826202392578
59.47712707519531,111.30560302734375,114.07305908203125,113.38162994384766,112.34489440917969,110.32685852050781
93.14575958251953,115.28504180908203,119.348388671875,121.71328735351562,120.0293197631836,121.4864501953125
85.16714477539062,108.49163055419922,107.78385162353516,106.23046112060547,104.51337432861328,102.03196716308594
82.61321258544922,105.86115264892578,109.03067779541016,107.62757873535156,108.37718200683594,106.69398498535156
32.868717193603516,69.79464721679688,71.57302856445312,74.44878387451172,75.09642791748047,71.61762237548828
93.03104400634766,107.25248718261719,109.82572174072266,110.228271484375,108.66217041015625,107.69232940673828
93.66473388671875,125.65553283691406,122.27508544921875,119.18319702148438,113.49027252197266,107.54568481445312
59.47872543334961,100.25305938720703,101.59550476074219,103.41951751708984,101.36986541748047,99.70025634765625
83.24834442138672,105.58158111572266,108.47468566894531,108.20368194580078,105.45486450195312,106.7997817993164
92.63633728027344,112.19071960449219,113.64689636230469,111.24378967285156,111.5655746459961,109.10346221923828
80.84193420410156,102.64433288574219,104.5978775024414,103.2685775756836,103.01879119873047,101.4697494506836
83.30792999267578,100.15418243408203,100.87406921386719,99.80526733398438,100.61723327636719,99.35884094238281
87.40559387207031,126.505615234375,128.9047393798828,123.6993637084961,117.33737182617188,112.82368469238281
93.50825500488281,120.00260925292969,124.86949920654297,124.49259185791016,117.12671661376953,113.69352722167969
74.67078399658203,100.10231018066406,101.0573501586914,99.626708984375,98.25676727294922,97.50294494628906
96.13569641113281,104.08318328857422,101.57540893554688,100.70198822021484,100.56365966796875,100.5364761352539
76.37979888916016,114.56360626220703,117.95829010009766,117.04639434814453,114.08019256591797,112.48085021972656
64.59711456298828,103.35224914550781,102.62115478515625,102.09928894042969,99.17152404785156,95.0180892944336
93.64299011230469,105.0823974609375,105.82377624511719,104.68356323242188,104.22943115234375,103.28917694091797
97.31045532226562,115.49270629882812,119.35631561279297,118.81822204589844,120.25122833251953,118.12244415283203
65.33343505859375,98.31555938720703,102.88373565673828,102.23576354980469,102.30144500732422,101.60663604736328
69.715087890625,103.42164611816406,106.07740020751953,103.51593017578125,99.59947204589844,96.29354858398438
75.5536117553711,96.31090545654297,95.92179107666016,95.3354721069336,94.72381591796875,92.45674896240234
75.1230239868164,93.76858520507812,95.92200469970703,96.66726684570312,96.21627807617188,96.07442474365234
94.73211669921875,110.59634399414062,113.28882598876953,115.47445678710938,112.78746032714844,110.6971435546875
90.126708984375,114.56331634521484,118.15663146972656,117.683349609375,115.87696838378906,113.45822143554688
84.93864440917969,103.00096893310547,103.80888366699219,101.3420639038086,101.8354721069336,101.72103881835938
52.12900161743164,98.6584243774414,102.81563568115234,104.05536651611328,104.48944854736328,102.86687469482422
73.3436279296875,107.54698944091797,105.19470977783203,103.6233901977539,108.92259216308594,105.87166595458984
66.87960052490234,102.35856628417969,108.36003875732422,108.68152618408203,107.01097106933594,106.48225402832031
80.65642547607422,101.50018310546875,99.19229888916016,97.46611022949219,97.57062530517578,94.75674438476562
