,image_name,clear_val,attacked_val
<<<<<<< Updated upstream
0,5a8d5bc9bf40e832,0.395239768954536,0.44988227522189705
1,5a8d5bc9bf40e832,-49.909435495942425,0.5165598109628043
2,5a8d5bc9bf40e832,-74.7794837835442,0.5831971170133491
3,5a8d5bc9bf40e832,-87.0749473477281,0.6466774510468224
4,5a8d5bc9bf40e832,-93.15368199713123,0.7076550748695732
5,1c924877ccc60129,0.7222732739345458,0.7434679686970618
6,1c924877ccc60129,-49.74775392225792,0.7702185954332972
7,1c924877ccc60129,-74.69955028782884,0.7993512433091677
8,1c924877ccc60129,-87.03542915408566,0.8292990717528301
9,1c924877ccc60129,-93.1341446603141,0.860434734738124
10,0134ba03294509a1,0.4585168371840871,0.4768552239311634
11,0134ba03294509a1,-49.87815204695722,0.501780693136396
12,0134ba03294509a1,-74.76401760902328,0.5289293820719518
13,0134ba03294509a1,-87.06730105033854,0.557803712988684
14,0134ba03294509a1,-93.1499017563425,0.5870845755132466
15,12fb008451be82d4,0.47302493393861317,0.502428602886373
16,12fb008451be82d4,-49.870979412108746,0.5377163933870888
17,12fb008451be82d4,-74.76047154150388,0.5747234738125879
18,12fb008451be82d4,-87.0655479156652,0.612306474015856
19,12fb008451be82d4,-93.14903502688345,0.649535876414393
20,a92babc0a6436d3b,0.7096919676129871,0.7132681753506329
21,a92babc0a6436d3b,-49.75397397425291,0.717682854529441
22,a92babc0a6436d3b,-74.7026254094284,0.722620519682905
23,a92babc0a6436d3b,-87.03694945855574,0.7279075479368522
24,a92babc0a6436d3b,-93.1348962812198,0.7335608781082743
25,a64ae1acd9d09a87,0.5385252218985016,0.6015863202113937
26,a64ae1acd9d09a87,-49.83859682906182,0.6772350769022304
27,a64ae1acd9d09a87,-74.7444619678447,0.7558841215529507
28,a64ae1acd9d09a87,-87.05763296804113,0.8324412223050338
29,a64ae1acd9d09a87,-93.14512196853313,0.9066840571854418
30,c25da85d5d62b000,0.39661181313096705,0.4217701910698574
31,c25da85d5d62b000,-49.90875717320719,0.45211184700860635
32,c25da85d5d62b000,-74.77914842864743,0.484509451859885
33,c25da85d5d62b000,-87.07478155215479,0.5186390507486976
34,c25da85d5d62b000,-93.15360002972179,0.5529570939765578
35,8da3593258ae27cb,0.48046107459855175,0.5123293414187956
36,8da3593258ae27cb,-49.86730307037088,0.5519174740836111
37,8da3593258ae27cb,-74.75865400076714,0.5954523511077953
38,8da3593258ae27cb,-87.06464934459504,0.6400882512365352
39,8da3593258ae27cb,-93.14859078376315,0.6863905074869592
40,fb1efda0b27d5289,0.5576110339453887,0.6161642895860179
41,fb1efda0b27d5289,-49.829161024840545,0.6874872958872601
42,fb1efda0b27d5289,-74.73979701562347,0.760580408564268
43,fb1efda0b27d5289,-87.055326669742,0.8315900467511346
44,fb1efda0b27d5289,-93.14398176139011,0.9012255234094461
45,5adb3d985cf217a9,0.27177273189240725,0.37650543736025616
46,5adb3d985cf217a9,-49.97047616775857,0.5010120943153316
47,5adb3d985cf217a9,-74.80966158406832,0.6219129006030257
48,5adb3d985cf217a9,-87.08986690246721,0.7319622772545573
49,5adb3d985cf217a9,-93.16105805203739,0.838378277661089
50,604b54a3b7424d9b,0.5705967545226608,0.588206772139035
51,604b54a3b7424d9b,-49.822741035125766,0.6095962632969704
52,604b54a3b7424d9b,-74.73662304713302,0.632779151704042
53,604b54a3b7424d9b,-87.05375749651496,0.6567772206789052
54,604b54a3b7424d9b,-93.1432059803375,0.6815142455450904
55,e8c99e0220ab46d2,0.45116115590487343,0.46400713124195647
56,e8c99e0220ab46d2,-49.88178861050999,0.4794489802832167
57,e8c99e0220ab46d2,-74.76581548388644,0.4953439426790487
58,e8c99e0220ab46d2,-87.0681898988288,0.5110737516091829
59,e8c99e0220ab46d2,-93.150341192732,0.5273561894437295
60,8c975de17f3247d1,0.5295285927230846,0.5584325665695523
61,8c975de17f3247d1,-49.84304465823158,0.593004692052303
62,8c975de17f3247d1,-74.74666092302421,0.6272105156175927
63,8c975de17f3247d1,-87.0587201059902,0.6598854935971324
64,8c975de17f3247d1,-93.14565943693238,0.691122789484384
65,fafbad0b3093a886,0.6429572633647257,0.6716516193509063
66,fafbad0b3093a886,-49.78696683840268,0.7064143065248283
67,fafbad0b3093a886,-74.71893669899008,0.7436754692052319
68,fafbad0b3093a886,-87.04501357102434,0.7815400772410022
69,fafbad0b3093a886,-93.13888308494,0.8205522901280556
70,f6515f31b750a573,0.6630191747408333,0.6866149468121141
71,f6515f31b750a573,-49.77704846198859,0.7150403990785295
72,f6515f31b750a573,-74.714033168671,0.7442810319127365
73,f6515f31b750a573,-87.04258932247939,0.7727530659258792
74,f6515f31b750a573,-93.1376845645628,0.8011022935158176
75,81804435ad51df95,0.48307176976760374,0.5469501660004046
76,81804435ad51df95,-49.86601237294412,0.6206911884274036
77,81804435ad51df95,-74.75801589492193,0.6964182871468271
78,81804435ad51df95,-87.06433387246248,0.7707309946473331
79,81804435ad51df95,-93.14843481799797,0.8438346940849608
80,74b2e35cda75fe27,0.5346335286943563,0.5525442103123555
81,74b2e35cda75fe27,-49.840520837067,0.5741920184294292
82,74b2e35cda75fe27,-74.74541317509815,0.5971928145538323
83,74b2e35cda75fe27,-87.05810323388023,0.6202592485940784
84,74b2e35cda75fe27,-93.14535446251237,0.6438656074259792
85,7a11ae4c1f5e790c,0.3422551494003701,0.3861160986516667
86,7a11ae4c1f5e790c,-49.93563047761905,0.44061462497459075
87,7a11ae4c1f5e790c,-74.79243427881646,0.49845009824513786
88,7a11ae4c1f5e790c,-87.08134992246043,0.5587353479233012
89,7a11ae4c1f5e790c,-93.15684735585623,0.618474320753438
90,acd99e9b7128395a,0.595545514601264,0.6198823599159836
91,acd99e9b7128395a,-49.81040665736459,0.6509566196896824
92,acd99e9b7128395a,-74.73052507375576,0.6837459346839236
93,acd99e9b7128395a,-87.05074272916879,0.717684971881565
94,acd99e9b7128395a,-93.14171551431063,0.7513826309370527
95,7d7a8e41b8d0577e,0.4681402025882555,0.4857756284301105
96,7d7a8e41b8d0577e,-49.873394366661486,0.5065870824581598
97,7d7a8e41b8d0577e,-74.76166546703908,0.5295222406667127
98,7d7a8e41b8d0577e,-87.06613817860907,0.5534737278948417
99,7d7a8e41b8d0577e,-93.14932684604018,0.5789899383427111
100,5d6b9cadb6f9e1cd,0.4364963750931665,0.513392252185106
